Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Firmicutes|c__Clostridia|o__Oscillospirales|f__[Eubacterium] coprostanoligenes group	0.0009472338141422008	0.013226865997949082	0.0	0.0010223890254950174	7.750415938988726e-05	0.002078692656112795	0.001534251775461462	0.026421037919430616	0.00015985066853674762	0.002024183951037062	0.0013349731428631494	0.0	0.0014655258760207283	0.00014821872849505056	0.0	0.014199353296780542	2.6362270318719848e-05	0.011688906295681338	0.0019621409498275693	0.0004085178558500791	0.017348176616461444	0.0008635470507990939	0.016104077229837217	0.00020934297706647686	0.0001526002557369803	0.0	0.0006103925434446893	0.0014454973375668697	0.0	0.012134220428524784	0.0007621619267453508	0.0	0.0100828276455051	0.010563421933591208	0.0	0.008303692044567278	0.0	0.0	0.002596020159888773	0.0	0.0016285951504055522	0.0	0.0	0.0004712762482126313	0.0	0.016354808018285014	0.0	0.0	0.0005039809130632925	4.973738659875856e-06	0.00047419879052668036	0.0004650867809652665	0.0	0.0	0.0	0.0003927008857112368	0.0	0.0003085091391071517	0.0	0.004903693479883074	5.222729317991901e-05	0.00017808381811706042	9.770013873419701e-06	0.0	0.0027080934697650285	0.0005106511070378473	0.00187961002838401	0.0	0.001677548363719326	0.0	6.675841669576649e-05	0.007357322604314917	0.017314568357745867	0.0017776992054372059	5.126128389011631e-06	0.02318051607380009	0.0	0.02986612307861826	5.5105527084366565e-05	2.125906832133082e-05	0.01699899075311639	0.0	0.00011872070695600108	0.0001463715537340429	0.0021032758106720546	0.0	0.0018324947952810548	0.0003454249790087897	0.000977244171436549	0.0032815817775694233	0.0008593154660570391	0.02104667285748814	0.0	0.012123064950946333	0.021749655859875636	5.253508029987024e-06	0.017538421480071665	0.01395351110416015	0.012082614130111302	0.0004930987986716878	0.0357214811196923	0.0	0.0	0.007616920840403951	1.0512317808391983e-05	0.0045242019576844155	5.213383798888507e-06	0.00030365294492747753	1.5624837241278735e-05	0.0	3.671341508187091e-05	0.006515899175033818	0.011961265163224844	0.0007137249304118193	0.0051049683231687475	0.0	1.4317314644465285e-05	0.0	4.763467380833924e-05	6.776339108859282e-05	0.0	5.848015396229625e-05	0.0	0.005356846702415833	0.0003469417088366053	0.00011719519925847401	0.02732614429272527	8.661449417135405e-05	0.026423801509311038	0.00038782237735117316	1.656607378529264e-05	0.019140670590392983	0.0012432435316653593
k__Bacteria|p__Firmicutes|c__Clostridia|o__Peptostreptococcales-Tissierellales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia ilealis	0.002710141190462408	0.0014887381642713251	0.013319410986047506	0.008890902031836418	0.03519722225092747	0.0008433836552247618	0.04603282560671486	0.00832141743627235	0.005692746389179657	0.028365139408364503	0.002990550072004457	0.039439215714731475	0.003025941916675892	0.010068286485628077	0.016455755603873048	0.003855346115995631	0.019407903408641552	0.008202644484038768	0.00041080636966086854	0.036570104766731136	0.002270507026226235	0.003854673791972767	0.002664037133082002	0.001339795053225452	0.01036103115676256	0.0007866125557392655	0.000683639648658052	0.004070866433575073	0.0034155977296026806	0.0015094178036365194	0.00407212229432516	0.0	0.00019794508261114307	0.0005441404355489313	0.0	0.0007869917087015256	0.0	2.0957001472229354e-05	5.9741049704553356e-05	5.460422855145902e-06	0.00013837736572073318	0.0	6.576052041864159e-05	0.0	0.0	0.00025152830787064884	5.063573161036818e-06	0.0	2.6807495375707047e-05	0.0	2.6640381490262942e-05	1.0570154112846966e-05	1.0485422641173109e-05	0.0006549979986172265	0.0	0.00035855298260591183	0.008856042855815777	0.0017177484165101903	0.0011241925355372192	0.0011614010873407282	0.00044594073407469304	0.0028385481311992058	0.000195400277468394	0.0011848407764918605	0.01931881449289463	0.0016609599165757348	0.022431911601370785	9.006250337734388e-06	0.013024485495916848	0.0012837572467803485	0.000708666269539675	0.002383496747314873	0.015401943439430887	0.005588457723170001	0.0004921083253451166	0.0012018307339399193	0.0009620575203501889	0.012170128367583053	0.00013525902102526339	0.020360872684754592	0.002329450915141431	9.048896357819216e-05	9.291185761773997e-05	0.0015107635367549426	0.0004637143519591931	0.0008708711840719225	0.02759585357390701	0.0002550830614218755	0.01677602494299409	0.009624134793039738	0.0026549605201290597	0.020372466957550472	7.314383453739337e-05	0.0001667546760790417	0.0005506241989841933	0.0002416613693794031	0.0005641556573653311	0.018528112292774478	0.0038152490923159337	0.009168146690347045	0.002826704111847126	0.00040798989526396386	0.0005146789623647641	0.00046983909392912614	7.358622465874389e-05	3.363718927646406e-05	9.384090837999312e-05	0.00023280059111106612	0.004338496473995063	0.0015729138896294322	0.0010096189147514503	0.0024158363023224797	0.002976661878519425	7.137249304118193e-05	0.007506610431171659	5.292895610866315e-05	9.306254518902435e-05	1.2066753279140203e-05	0.0004604685134806127	0.0001980776047205021	3.640675709411667e-05	0.01979819030505375	4.777420002102065e-05	0.00027641107855602855	0.0005501504240123313	0.0002450445075404457	0.0004228847416508085	0.0017832395858808185	0.00017916282100005428	0.0004163387286269947	0.000999486451712656	0.007402837754472548	2.6679045743891832e-05
k__Bacteria|p__Firmicutes|c__Erysipelotrichi|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Catenibacterium	0.0	0.0021550265734556944	0.0	0.0	0.0	0.00028278157851653775	3.6906400097011107e-05	0.0	0.0	0.0	0.0	0.0	0.0007485779654494367	2.1174104070721507e-05	0.0	0.0004920567974131871	0.0	0.0009322440603917631	0.0	0.0	2.147051561443248e-05	0.0	0.00010351064525267493	0.0	0.0	0.0	0.0	0.0	0.0	1.6057636208899144e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0702512950040669e-05	0.0	5.355411911507174e-06	9.525422293721688e-05	1.0936013385680385e-05	0.0	0.0	0.0001715679704045251	0.0	0.0005860883927857847	0.0	0.0	0.0	0.0	0.0	0.0	3.4278793234127966e-05	0.0	0.000403965595596775	0.0	7.015423137944805e-05	0.0	0.0	0.0005026999854054843	0.0	0.0	0.0	1.3420386909754608e-05	0.0	0.0	0.0	5.84413169485132e-05	0.0	0.0	2.195124628200766e-05	0.0	3.856536829926726e-05	0.0	0.0	0.0010856223234499878	0.0	6.194123841182665e-05	0.0	5.520408951895157e-06	0.0	4.8794240111034e-05	4.7828074016601655e-05	2.90846479594211e-05	0.0006342553015470314	3.648037355902524e-05	0.003523679892127056	0.0	0.0005280564742502988	0.0006265723643613234	0.0	0.0011593088783221639	0.00010263528307788552	2.97601333253973e-05	0.0	0.0013980890747580818	0.0	0.0	0.000165825562563221	0.0	0.00022424792850976038	0.0	3.542617690820571e-05	0.0	0.0	0.0	0.0005334654295349325	0.001878847130661802	0.0	0.0009405445693903023	0.0	0.0	0.0	0.0	0.0	0.0	1.5949132898808067e-05	0.0	0.0	9.416989239850715e-05	0.00010121403572322755	0.02422684427825816	1.0189940490747533e-05	0.02993647863619089	2.2813081020657245e-05	4.417619676078037e-05	0.007430626184481829	0.000901751746143544
k__Bacteria|p__Firmicutes|c__Negativicutes	9.998579149278787e-05	0.0	0.0	0.0	0.0	0.0	3.6906400097011107e-05	0.0	0.00033517075660930947	0.0	0.0	6.530872887444034e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.262077784033803e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011691131441720637	1.7743709854856454e-05	3.4327495751972404e-05	6.196785107886029e-06	0.0012069846992289002	0.004914416845237783	0.0001900851581508516	0.0007207758168792591	0.05705937453430694	0.002418767926709191	0.0020588101392605483	0.0009157754368677266	0.007673256847720249	0.00032808040157041154	0.0	0.0	2.1445996300565637e-05	0.0	0.0	1.585523116927045e-05	0.0	0.0002131342693913197	0.0	0.0	0.0	1.904377401895998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010094409291106826	0.0	0.0	5.487811570501915e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.653543673507376e-05	0.0003722802856906489	3.242699871913355e-05	2.5441732073119538e-05	0.0	0.0	0.0	7.354911241981834e-05	0.0	2.9324366593681578e-05	1.190405333015892e-05	0.0	6.105192466192497e-06	0.0	0.0	0.0006411921752444545	0.00021024635616783967	0.0007736553533586733	7.82007569833276e-05	3.0365294492747755e-05	0.0	4.265529192215409e-05	0.0	0.0	0.0	0.0	0.0	1.984835854074868e-05	7.158657322232642e-06	1.2066753279140203e-05	4.2341932274079326e-05	1.042513709055274e-05	0.0	0.0	0.0	0.0	2.9737860757423315e-05	2.6635272558744093e-05	1.1128545832916013e-05	2.0379880981495067e-05	0.0	6.273597280680743e-05	5.5220245950975464e-05	0.00013894215004640667	0.0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales-Selenomonadales|f__Selenomonadaceae	0.0001526098922784657	0.000364376473772702	0.0	0.0	4.650249563393236e-05	0.00014387132942069464	0.0007328556590692206	0.00016126777977271993	0.00047439553243163807	0.000722543352601156	0.0004362313813292969	0.0001233609323183873	5.271675813024202e-06	5.293526017680377e-06	6.778353068768998e-05	0.012106760103385999	0.0	0.00010480850383102663	0.0	0.0	0.001792788053805112	0.0	0.00016888578962278542	0.0	0.0	0.0	0.0	0.0001111921028897592	0.0003400595104143225	0.0001391661804771259	0.0	0.00015203344735841885	0.005406375068816845	0.0165016501650165	0.0	0.007529093906081525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027312600748686584	0.0	0.0018973983224155467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001873866182904706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.94591380587132e-05	0.0	0.0008448752147786712	0.0	0.0005368154763901843	0.0	0.0	0.0	2.6564234976596908e-05	0.0005598279265741477	0.0	0.0025463445687128887	0.0009139546443326795	0.00037463500633573907	0.0	0.0	0.038062245983470175	0.0	0.0	1.0455110981003063e-05	0.003030704514590441	0.0	0.0009487768910478834	4.2513843570312586e-05	0.0004420866489832007	0.0005928908253591815	0.0003161632375115521	0.00015901082545699712	0.0	0.0021455768322170034	0.003493615607347985	5.253508029987024e-06	0.0009733234967731537	0.0	0.002678411999285757	0.0008552864118553169	0.0001709453890533899	0.0	0.0	0.0007738526252950314	0.0	0.0009698722908047137	0.0	1.0121764830915918e-05	5.208279080426246e-06	0.0	0.0	0.000636348048088098	0.0007537235582306067	0.0011776461351795018	0.0002721072339116598	0.0	0.0	0.0	0.0	0.0	0.0	2.126551053174409e-05	0.0	0.0	9.912620252474438e-06	0.0002610256710756921	0.00012241400416207614	0.0	0.00022802540854552364	5.703270255164311e-06	0.00019327086082841414	0.002450939526818614	0.0
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.0004894041373068038	0.00047889479410126543	0.0	0.0012165135240067297	0.002082278415608304	0.00016867673104495234	0.0007592173734242286	0.00044617419070452517	0.0002011024539655857	0.0024013940836450187	0.0007147887694070406	0.0026704013584215604	0.0023089940061046007	0.0007358001164575724	0.00025027765176993227	0.002573835555699748	0.0001212664434661113	0.00033649045966803286	0.016216040907665864	0.002570042713385941	0.0006977917574690556	0.0009010925747468806	0.00016343786092527622	0.0003140144655997153	0.0010839880235109635	2.5051355278320558e-05	0.0	0.00029033493532326014	0.009346635661240717	0.0028903745176018457	0.0010597680124268688	0.0208611608839659	0.003099077699630709	0.0034186214320356765	0.025350855612831617	0.0012331602364693197	0.007036351849216514	0.0015927321118894308	0.010215719499478623	0.0010538616110431591	0.006061993059842888	0.0002675628237510167	0.00024786657696257213	0.00019815024072576543	0.00038630879302315737	0.001908334335801227	3.0381438966220902e-05	0.0033547473637497095	0.00319545344878428	0.0008853254814579023	0.0018594986280203532	0.00040695093334460814	0.011554935750572766	0.00011956312673171594	0.017682745494557783	0.00030733112794792443	0.0005934993755354397	0.0008417348116380312	9.22189189307875e-05	0.0014138795845887126	6.829722954297102e-05	0.0009389874046172277	6.83900971139379e-05	0.002262989729508151	0.0033351171074750947	0.000811666496449631	0.0011961154726080063	0.000648450024316876	0.0013957202386144793	0.00047481432415163576	0.00030298050654232485	0.003511225580238645	0.002603295027706497	0.0017875207480086822	0.0	0.0018274412529771377	0.002640313416961074	0.0002479202247810038	0.005510552708436656	0.010879328213441047	0.0028913559368266006	0.000413663833500307	0.0	0.000167281775696049	0.0008998266591589105	0.02438439315401383	0.0003849323386537127	7.971345669433609e-05	0.0020824607938945507	0.0011926757300830047	0.0009322762131750896	0.0005088346414623908	5.6264488105687215e-06	8.893582724215558e-05	0.0004461954715906394	0.0031573583260222013	0.00023558148329541297	0.0019500703784798249	0.001708231652877805	0.005611726151254784	0.002887756036509051	4.471122139879056e-05	5.305968684172826e-06	0.0030677729074195885	0.0001261478137007038	0.0067330440535055555	0.011891728445264683	0.00021761794386469224	2.6041395402131227e-05	0.0018715009330845108	0.0031022835744180925	0.000701125993103054	0.0008629588565248975	0.000963528656055956	0.0013309592963070317	0.0001918674658939039	0.00015033180376688548	7.642277076788796e-05	0.0015243095618668557	0.0009643251808761286	0.0009933843721394691	0.0016852917096407192	0.006009994362644397	0.002382663497152966	0.002735883189682945	0.0024504450754044564	0.00480196752690326	0.0004942121138012554	0.0011781312774852054	0.0010379951864399046	0.002446256895628213	0.0008669990162895777	0.0018835406295187635
k__Bacteria|p__Fusobacteriota	0.00014734748219989791	0.0	0.0012456115829544427	0.0	0.0	0.0008036950126259494	0.0	0.0	0.0002165718735014	0.0	0.0	0.0	0.001486612579272825	0.0	0.0	0.0	0.002414783961194738	0.0	0.0	9.825112988799372e-05	4.8308660132473084e-05	0.0004130007634256536	0.0	1.5700723279985765e-05	0.0	0.0	0.0	0.007153358619241176	0.0	0.0	0.0	0.0	0.0	4.1401989661331725e-05	0.0	0.0	0.011226538905491516	0.00011002425772920411	0.0	0.30085291804997377	0.0008196197815766505	9.097136007534569e-05	7.587752355997107e-05	2.677705955753587e-05	8.467042038863723e-05	0.0	0.33935560967952644	0.10366961813993787	0.01929067367235879	0.1219510982014961	0.0016996563390787756	0.0002114030822569393	0.0	0.0005146412846278208	0.0	0.0014086010030946537	0.0009908859139374296	0.00048371186008158354	0.00020200334622934405	0.0001234339319879035	0.0	8.63436693900899e-05	0.004162025910076792	0.0	0.0004918892330311728	0.00043539725968490137	0.0	0.0	0.0	0.0	0.0	0.0	2.1251387981277528e-05	0.0	0.0	0.0	0.00010689528003890988	0.0	0.0	0.0	3.8187719920351325e-05	0.0	0.0	0.0	3.3122453711370936e-05	0.0	2.7107911172796668e-05	4.2513843570312586e-05	2.90846479594211e-05	0.0003791743650552905	0.00029184298847220193	1.2720866036559769e-05	3.938514167398105e-05	0.00017231316528167645	0.0004177149095742156	0.012608419271968856	3.719707630980205e-05	1.4662183296840789e-05	0.036735908576870424	0.005995732295353089	0.00032968039317439484	0.0	3.7141780789209785e-05	5.527518752107367e-06	0.00011563549589231182	1.681859463823203e-05	0.10861042468224426	0.009246232173041692	0.027760127498671888	0.0004585443881631565	0.009169175416697262	0.0009411854363937737	0.002102779492165098	0.04219303880284538	0.00098786756659233	0.10694295581755389	0.03752568168314351	0.1686811440891009	0.3100329208523431	0.03964679635537207	0.0	0.0	0.0035066262815429154	0.0007628945768146388	0.0639859637297225	0.04325568263540041	0.00354444184778375	0.023691611640988017	0.001970791031000597	0.09480546145159635	0.0008724798860254123	0.0006280185182097581	0.002731934284174524
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.0033732048603619487	0.001176415472466152	0.005636084093170102	0.00030412838100168243	0.00040818857278673956	0.0002381318555928739	0.012553448375854778	6.450711190908798e-05	0.0006806544595758285	0.0008128612716763006	0.0003784175838037274	0.0002684914409282547	0.0009330866189052838	3.176115610608226e-05	0.0001407811791205869	0.00010814435107982134	0.0009015896449002188	0.0002647793780994357	4.864812272299759e-05	0.003097496147521486	0.0005636010348788526	0.0006820770183847915	0.000288740220967988	0.0005024231449595445	0.0023626729250311776	6.513352372363345e-05	0.0011109144290693345	0.001210758453688489	0.0	0.0008457021736686882	0.00616988226412903	5.429765977086388e-05	0.0038166286240961023	0.0024604610998734283	0.0006522224192874757	0.0005143331639545404	0.022816754423414447	0.0019385226361812152	0.0014826642335766423	0.0535066835575747	0.005854427011261789	0.0015946744295560597	0.0016642470167486988	0.0013549192136113148	0.002995216121248042	0.0025316870987850087	0.07547255796525376	0.04313623972443524	0.005484813553869662	0.01956171414929174	0.0014119402189839358	0.002219732363697863	0.0	1.0396793628844864e-05	0.0002914411467316957	0.004720947604311173	0.0016772808439045033	0.002102432651693182	0.00230986435036163	0.0019973854448951654	0.00014864691135823101	0.0005234584956774201	0.004640756589874358	0.00014599933738762262	8.648601899449192e-05	0.00015588296951681656	0.00015188767906133415	0.0	0.0004361625745670248	0.0	1.0270525645502536e-05	0.001117879672810901	0.00045690484159746685	0.0007955449482895784	0.0	0.0004280493024991494	0.00022982485208365624	6.0602721613134264e-05	0.010570242013455768	0.013759931970981371	0.0016257057908949566	0.00010987945577351905	0.0	0.000334563551392098	0.0003312245371137094	0.00020859190037650837	0.0005963740458015267	0.00013285576115722682	0.0005060728744939271	0.0007169842539227312	2.4320249039350164e-05	6.360433018279885e-05	0.013419080413206401	0.0026680748172646673	0.0012341576873783643	0.020036879626370508	0.00030377612319671673	0.00029813106036909604	0.0016784715195524076	0.0	0.0005616777068897096	0.050534857985983034	0.01162007141833849	0.0007130499190218503	0.14185321650644142	0.0020014127619496116	0.002460717153075375	0.004377663289371135	0.024869532609035322	0.08027192748600373	0.00042220427344151555	0.00040009907215119935	0.001605758884926075	1.1895415506863654e-05	0.001898835262731365	0.010413772114379475	0.022993607319011247	0.004311853171746099	0.008759487239200161	0.0024551197848251705	0.0	6.379653159523227e-05	0.0015861034406978855	0.00045884239040300734	0.016385561277340244	0.04533323389498245	0.004952202895647626	0.022265019972283362	0.0032195016016070364	0.05274384331975955	0.0002153589592088043	0.0012449216644158038	0.0008750727003996521
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium necrophorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007274912621973399	0.0	0.0	0.0	0.0009595866396014025	0.0	0.0	1.5513336298104272e-05	0.0	0.0010763050198365517	0.0	0.0	0.0	0.0	0.0	0.00393496497448759	0.0	5.352545402966381e-06	0.0	0.0	0.0	0.0	5.7212492919954e-06	0.0	6.851878205229564e-05	0.0	0.0	0.0016162851651231871	0.0	2.6756282375101674e-05	3.5409510994653166e-05	3.748788338055022e-05	3.1751407645738964e-05	0.0	0.08667824537062824	0.02413833181885421	0.005350776076991127	0.030130908801527932	0.0006766656898526787	0.0	0.0	2.599198407211216e-05	0.0	0.0	1.5482592405272337e-05	0.00011807139891755188	0.0	0.0	0.0	0.0	5.86200832405182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.312846995319382e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4553885600501896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011030526983426634	0.00017429511811534282	0.0	0.00019129925955933653	5.0026402823712516e-05	6.645464470498884e-05	6.304209635984428e-05	1.2399025436600682e-05	0.0	0.00046425807987619783	8.291041747577052e-05	0.0	0.0	5.305968684172826e-06	0.00012713293129846943	0.00014191629041329176	8.969917140390415e-05	0.0733418832827635	0.00555684889217284	0.01513525900771867	0.0003145827779258864	0.0001284969527865482	7.6209347076418925e-06	4.369411931771633e-05	0.00020222206361668213	1.774612395076042e-05	0.0012305982295264181	0.000501106012556285	0.0032178008744373878	0.003456160221871725	0.000422218052167386	0.0	0.0	1.910968000840826e-05	0.0	0.03296937495972998	0.013152497589507834	0.0012241400416207614	0.00881939349474199	0.00025517129051522884	0.026605755740341512	1.656607378529264e-05	1.1115372003712534e-05	0.0010724976389044516
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium nucleatum	0.0005420282380924816	0.0	0.0015662640696555864	0.0	5.1669439593258175e-06	0.0	5.272342871001587e-05	0.0	0.0008508180744697856	0.0	1.0511599550103538e-05	0.0013714833063632472	7.907513719536303e-05	3.176115610608226e-05	6.778353068768998e-05	0.0	0.00042179632509951756	0.0	0.00023242991967654405	5.17111209936809e-05	0.0	0.0	0.0	0.0005285910170928541	9.471740011260846e-05	0.0	0.0	0.0004509457506084679	0.00013502362913509863	0.0	7.258685016622388e-06	0.0	0.0	0.0	0.0	0.0	0.014446921661949412	0.00016241676140977748	1.086200903719152e-05	0.015693255285689323	0.0008568752261937709	0.00036388544030138275	0.0002731590848158958	0.00029454765513289453	0.0005609415350747216	0.0	0.04333405911215308	0.0062815663236195345	0.0032168994450848458	0.006450939041858984	3.729653408636812e-05	3.17104623385409e-05	3.1456267923519327e-05	0.0	0.00013679890560875513	0.0	0.0	0.00039611049959436764	0.0	0.0	0.0	3.777535535816433e-05	0.0	0.0	0.0	3.7626923676472957e-05	0.0	0.0	0.0	0.002544066872614937	0.0	0.0	0.00041971491263023117	0.0006678648948603867	0.0	0.0	0.0006734402642451323	2.2037353313867003e-05	8.015349394089681e-05	5.314767080332705e-06	0.0	0.0	0.0	1.5682666471504595e-05	0.0	0.0	0.0	5.314230446289073e-06	0.0005060728744939271	0.0004825855555249152	0.00010538774583718404	6.3604330182798845e-06	2.2505795242274886e-05	1.6675467607904172e-05	0.00018987041344282527	0.03654340185658974	0.0	0.0002248201438848921	0.00029164930658889354	0.0	0.0	0.0	9.020146763093804e-05	5.527518752107366e-05	5.781774794615591e-05	5.6061982127440095e-05	0.002924708311176452	0.00027834853285018773	0.0001927063259757711	4.265529192215409e-05	0.00017438872163888684	0.0	9.831176846486173e-05	0.00014274498608236386	0.0	6.616119513582893e-06	0.0	0.0	0.0	0.0	0.0013366480818839976	5.3163776329360225e-05	0.0	0.006114213057659351	0.03123962272567319	0.0061474209065581365	0.00012241400416207614	0.018530406782424392	0.0	0.010705038268943413	0.0019934508788302142	0.00023342281207796323	3.20148548926702e-05
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium	0.0	5.205378196752885e-06	0.0002548776176342424	0.0	1.550083187797745e-05	0.0005407577554088179	0.00042178742968012695	0.0	0.000453769639717219	0.0	0.0	0.0	0.16986920972307887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0895857395018414e-05	5.233574426661922e-06	0.0001683864890890817	7.014379477929756e-05	0.0	0.0009883742479089707	0.0	5.352545402966381e-06	0.0	0.0	0.0	1.1829139903237635e-05	0.0	0.0	0.00046909012328110095	5.239250368057338e-05	1.086200903719152e-05	0.013465402760789795	0.000255465905945969	0.036185196284087506	0.06249272840399217	0.04014952310056928	0.03449790440709538	0.012636563467153684	0.04884322671136114	0.16433507322330465	0.2572071951317588	0.1986660432914213	0.279127261102379	0.03329598545546794	0.0	0.006851487001408765	0.0	0.0	0.0005418907341845318	0.0006322532974294714	0.00010100167311467202	0.0009706395560866955	0.0	0.00015649790076953794	0.01400531488754714	0.0	0.003102685931427398	6.987857254202121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5378385167034894e-05	0.0	0.0007696460162801512	0.0	0.0	5.314767080332705e-06	0.00023458170808215816	0.0	0.0	2.0910221962006126e-05	0.00022633676702770141	0.0	0.0001897553782095767	0.0008874764845302752	8.72539438782633e-05	0.00019303422220996608	0.00010944112067707574	2.5441732073119538e-05	0.0157034186302973	0.03285067118757122	0.0392272274172877	0.4828289090039874	0.038945338896362744	1.4662183296840789e-05	0.008648294744360454	0.00019200307204915277	0.0022772367898898013	0.00029062293909213867	0.0009020146763093804	0.0047370835705560135	0.018233615238655895	0.026988238196149664	0.09952871010458048	0.03404455600878569	0.047338048561994146	0.0054492135430551855	0.0011289375137675307	0.00033532112713624323	0.0014091353479963515	0.006399733542692646	0.006702119478737186	0.055873129292207536	0.1514771889384427	0.016644075023027387	0.07979866411203675	0.13115343716769876	0.0	5.316377632936023e-06	0.0008217162403615551	0.006633865885344685	0.07935548143118411	0.03129644525652431	0.010566554268353755	0.02702372218146246	0.013518649220913188	0.06431007539723277	0.0	8.892297602970027e-05	0.177239572494971
