Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium	0.0033732048603619487	0.001176415472466152	0.005636084093170102	0.00030412838100168243	0.00040818857278673956	0.0002381318555928739	0.012553448375854778	6.450711190908798e-05	0.0006806544595758285	0.0008128612716763006	0.0003784175838037274	0.0002684914409282547	0.0009330866189052838	3.176115610608226e-05	0.0001407811791205869	0.00010814435107982134	0.0009015896449002188	0.0002647793780994357	4.864812272299759e-05	0.003097496147521486	0.0005636010348788526	0.0006820770183847915	0.000288740220967988	0.0005024231449595445	0.0023626729250311776	6.513352372363345e-05	0.0011109144290693345	0.001210758453688489	0.0	0.0008457021736686882	0.00616988226412903	5.429765977086388e-05	0.0038166286240961023	0.0024604610998734283	0.0006522224192874757	0.0005143331639545404	0.022816754423414447	0.0019385226361812152	0.0014826642335766423	0.0535066835575747	0.005854427011261789	0.0015946744295560597	0.0016642470167486988	0.0013549192136113148	0.002995216121248042	0.0025316870987850087	0.07547255796525376	0.04313623972443524	0.005484813553869662	0.01956171414929174	0.0014119402189839358	0.002219732363697863	0.0	1.0396793628844864e-05	0.0002914411467316957	0.004720947604311173	0.0016772808439045033	0.002102432651693182	0.00230986435036163	0.0019973854448951654	0.00014864691135823101	0.0005234584956774201	0.004640756589874358	0.00014599933738762262	8.648601899449192e-05	0.00015588296951681656	0.00015188767906133415	0.0	0.0004361625745670248	0.0	1.0270525645502536e-05	0.001117879672810901	0.00045690484159746685	0.0007955449482895784	0.0	0.0004280493024991494	0.00022982485208365624	6.0602721613134264e-05	0.010570242013455768	0.013759931970981371	0.0016257057908949566	0.00010987945577351905	0.0	0.000334563551392098	0.0003312245371137094	0.00020859190037650837	0.0005963740458015267	0.00013285576115722682	0.0005060728744939271	0.0007169842539227312	2.4320249039350164e-05	6.360433018279885e-05	0.013419080413206401	0.0026680748172646673	0.0012341576873783643	0.020036879626370508	0.00030377612319671673	0.00029813106036909604	0.0016784715195524076	0.0	0.0005616777068897096	0.050534857985983034	0.01162007141833849	0.0007130499190218503	0.14185321650644142	0.0020014127619496116	0.002460717153075375	0.004377663289371135	0.024869532609035322	0.08027192748600373	0.00042220427344151555	0.00040009907215119935	0.001605758884926075	1.1895415506863654e-05	0.001898835262731365	0.010413772114379475	0.022993607319011247	0.004311853171746099	0.008759487239200161	0.0024551197848251705	0.0	6.379653159523227e-05	0.0015861034406978855	0.00045884239040300734	0.016385561277340244	0.04533323389498245	0.004952202895647626	0.022265019972283362	0.0032195016016070364	0.05274384331975955	0.0002153589592088043	0.0012449216644158038	0.0008750727003996521
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium necrophorum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007274912621973399	0.0	0.0	0.0	0.0009595866396014025	0.0	0.0	1.5513336298104272e-05	0.0	0.0010763050198365517	0.0	0.0	0.0	0.0	0.0	0.00393496497448759	0.0	5.352545402966381e-06	0.0	0.0	0.0	0.0	5.7212492919954e-06	0.0	6.851878205229564e-05	0.0	0.0	0.0016162851651231871	0.0	2.6756282375101674e-05	3.5409510994653166e-05	3.748788338055022e-05	3.1751407645738964e-05	0.0	0.08667824537062824	0.02413833181885421	0.005350776076991127	0.030130908801527932	0.0006766656898526787	0.0	0.0	2.599198407211216e-05	0.0	0.0	1.5482592405272337e-05	0.00011807139891755188	0.0	0.0	0.0	0.0	5.86200832405182e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.312846995319382e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.4553885600501896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011030526983426634	0.00017429511811534282	0.0	0.00019129925955933653	5.0026402823712516e-05	6.645464470498884e-05	6.304209635984428e-05	1.2399025436600682e-05	0.0	0.00046425807987619783	8.291041747577052e-05	0.0	0.0	5.305968684172826e-06	0.00012713293129846943	0.00014191629041329176	8.969917140390415e-05	0.0733418832827635	0.00555684889217284	0.01513525900771867	0.0003145827779258864	0.0001284969527865482	7.6209347076418925e-06	4.369411931771633e-05	0.00020222206361668213	1.774612395076042e-05	0.0012305982295264181	0.000501106012556285	0.0032178008744373878	0.003456160221871725	0.000422218052167386	0.0	0.0	1.910968000840826e-05	0.0	0.03296937495972998	0.013152497589507834	0.0012241400416207614	0.00881939349474199	0.00025517129051522884	0.026605755740341512	1.656607378529264e-05	1.1115372003712534e-05	0.0010724976389044516
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium nucleatum	0.0005420282380924816	0.0	0.0015662640696555864	0.0	5.1669439593258175e-06	0.0	5.272342871001587e-05	0.0	0.0008508180744697856	0.0	1.0511599550103538e-05	0.0013714833063632472	7.907513719536303e-05	3.176115610608226e-05	6.778353068768998e-05	0.0	0.00042179632509951756	0.0	0.00023242991967654405	5.17111209936809e-05	0.0	0.0	0.0	0.0005285910170928541	9.471740011260846e-05	0.0	0.0	0.0004509457506084679	0.00013502362913509863	0.0	7.258685016622388e-06	0.0	0.0	0.0	0.0	0.0	0.014446921661949412	0.00016241676140977748	1.086200903719152e-05	0.015693255285689323	0.0008568752261937709	0.00036388544030138275	0.0002731590848158958	0.00029454765513289453	0.0005609415350747216	0.0	0.04333405911215308	0.0062815663236195345	0.0032168994450848458	0.006450939041858984	3.729653408636812e-05	3.17104623385409e-05	3.1456267923519327e-05	0.0	0.00013679890560875513	0.0	0.0	0.00039611049959436764	0.0	0.0	0.0	3.777535535816433e-05	0.0	0.0	0.0	3.7626923676472957e-05	0.0	0.0	0.0	0.002544066872614937	0.0	0.0	0.00041971491263023117	0.0006678648948603867	0.0	0.0	0.0006734402642451323	2.2037353313867003e-05	8.015349394089681e-05	5.314767080332705e-06	0.0	0.0	0.0	1.5682666471504595e-05	0.0	0.0	0.0	5.314230446289073e-06	0.0005060728744939271	0.0004825855555249152	0.00010538774583718404	6.3604330182798845e-06	2.2505795242274886e-05	1.6675467607904172e-05	0.00018987041344282527	0.03654340185658974	0.0	0.0002248201438848921	0.00029164930658889354	0.0	0.0	0.0	9.020146763093804e-05	5.527518752107366e-05	5.781774794615591e-05	5.6061982127440095e-05	0.002924708311176452	0.00027834853285018773	0.0001927063259757711	4.265529192215409e-05	0.00017438872163888684	0.0	9.831176846486173e-05	0.00014274498608236386	0.0	6.616119513582893e-06	0.0	0.0	0.0	0.0	0.0013366480818839976	5.3163776329360225e-05	0.0	0.006114213057659351	0.03123962272567319	0.0061474209065581365	0.00012241400416207614	0.018530406782424392	0.0	0.010705038268943413	0.0019934508788302142	0.00023342281207796323	3.20148548926702e-05
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__Fusobacterium varium	0.0	5.205378196752885e-06	0.0002548776176342424	0.0	1.550083187797745e-05	0.0005407577554088179	0.00042178742968012695	0.0	0.000453769639717219	0.0	0.0	0.0	0.16986920972307887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0895857395018414e-05	5.233574426661922e-06	0.0001683864890890817	7.014379477929756e-05	0.0	0.0009883742479089707	0.0	5.352545402966381e-06	0.0	0.0	0.0	1.1829139903237635e-05	0.0	0.0	0.00046909012328110095	5.239250368057338e-05	1.086200903719152e-05	0.013465402760789795	0.000255465905945969	0.036185196284087506	0.06249272840399217	0.04014952310056928	0.03449790440709538	0.012636563467153684	0.04884322671136114	0.16433507322330465	0.2572071951317588	0.1986660432914213	0.279127261102379	0.03329598545546794	0.0	0.006851487001408765	0.0	0.0	0.0005418907341845318	0.0006322532974294714	0.00010100167311467202	0.0009706395560866955	0.0	0.00015649790076953794	0.01400531488754714	0.0	0.003102685931427398	6.987857254202121e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5378385167034894e-05	0.0	0.0007696460162801512	0.0	0.0	5.314767080332705e-06	0.00023458170808215816	0.0	0.0	2.0910221962006126e-05	0.00022633676702770141	0.0	0.0001897553782095767	0.0008874764845302752	8.72539438782633e-05	0.00019303422220996608	0.00010944112067707574	2.5441732073119538e-05	0.0157034186302973	0.03285067118757122	0.0392272274172877	0.4828289090039874	0.038945338896362744	1.4662183296840789e-05	0.008648294744360454	0.00019200307204915277	0.0022772367898898013	0.00029062293909213867	0.0009020146763093804	0.0047370835705560135	0.018233615238655895	0.026988238196149664	0.09952871010458048	0.03404455600878569	0.047338048561994146	0.0054492135430551855	0.0011289375137675307	0.00033532112713624323	0.0014091353479963515	0.006399733542692646	0.006702119478737186	0.055873129292207536	0.1514771889384427	0.016644075023027387	0.07979866411203675	0.13115343716769876	0.0	5.316377632936023e-06	0.0008217162403615551	0.006633865885344685	0.07935548143118411	0.03129644525652431	0.010566554268353755	0.02702372218146246	0.013518649220913188	0.06431007539723277	0.0	8.892297602970027e-05	0.177239572494971
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__bacterium NLAE-zl-P329	0.00011051061164992343	0.00030711731360842025	0.0	0.0	0.0	0.00045641938988634165	0.0	0.0	0.0	0.0	0.00011037179527608716	0.0	0.008202727565065659	0.0	0.0	0.0	0.0	0.0	0.0	4.136889679494472e-05	0.0	0.0	0.0	2.6167872133309607e-05	0.0	5.010271055664112e-06	0.0	6.177339049431067e-05	0.0	0.0011347396254288726	0.0	0.0	0.005579577016101595	0.007310408460200859	0.0	0.007163483584716249	0.0	0.0	0.0	0.0	0.0	5.8863821225223683e-05	5.058501570664738e-05	0.0010871486180359562	0.0005768172388975911	0.03687623713651426	0.0	0.00036981467001965303	0.04668257244725625	0.0002337657170141652	0.03537309854277113	0.00496268735598165	0.0	0.0	0.0	0.00040550634937573367	0.0	0.0	0.0	0.017824981905707697	0.0	0.0	0.0	0.0	0.007502662147772174	0.000607406053634492	0.00013290171917866738	0.0	0.0027243385426801853	2.344762094575979e-05	0.0	0.004702973953896081	0.00010625693990638763	0.0	0.0	0.0016957337752850918	0.0	0.00041320037463500635	0.0	0.0	0.03045743433076021	0.0	1.0323539735304442e-05	2.0910221962006126e-05	0.00017113267750874984	4.693317758471438e-05	2.1686328938237334e-05	2.1256921785156293e-05	5.81692959188422e-06	3.447039682320823e-05	0.0	3.1802165091399425e-05	2.2505795242274886e-05	0.0003501848197659876	0.00046518251293492193	3.152104817992214e-05	0.0009361264204633515	2.4436972161401315e-05	0.0042140348788762575	0.0	0.01445099056747764	0.0	0.0	0.004388849889173249	0.0	0.004215861055983495	0.0	7.085235381641142e-05	0.0	0.0	0.0	2.6673271476746624e-05	8.192647372071812e-05	0.0	0.00028393798321216674	0.0	0.0	0.0	0.0	0.00018243989908467296	0.0	1.0632755265872046e-05	0.0	0.0	0.004505285904749632	0.0015661540264541526	0.02247409830957389	0.00297546262329828	0.04522503936152886	0.002766086073754691	0.0	0.00031123041610395095	0.005559913133027058
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__gut metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396506243038865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5441732073119538e-05	0.0005626448810568722	0.0	1.8987041344282527e-05	0.0001313377007496756	0.0	0.0	0.00011308850663650973	0.0	0.0	0.00010060024814727876	0.000700387866310813	0.0005859169877233809	0.020157369397591628	0.001676253265610459	4.692045418999656e-05	0.0076166280352642285	0.12260288955323383	5.331911490269261e-06	0.0	0.0003886676700897365	0.004008935447400473	0.0	0.02808028346475324	5.954507562224604e-05	0.0002648703209226078	8.044502186093468e-06	1.5878224602779747e-05	0.0	0.0	0.0	0.0	0.0	0.00020320871517572598	0.00011186814474672519	0.0120577794099645	0.00012737425613434418	0.020891470763885117	0.00013687848612394348	0.0	0.0	0.0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Candidatus Saccharimonas	3.683687054997448e-05	0.02942600294624406	0.00011921695018375854	0.0	7.750415938988726e-05	0.002341629913329927	0.0008857536023282667	0.012412243449840345	0.0002526671857516333	0.0014238354301258076	0.0008356721642332314	0.0	0.00010016184044745984	0.00026467630088401886	0.0	0.0037580162000237917	5.2724540637439695e-05	0.014187761676494763	0.0	0.00013444891458357035	0.011218344408540972	0.0002127579690374579	0.01697574582143869	0.0	0.0001420761001689127	7.515406583496167e-05	6.103925434446893e-06	0.0020694085815594074	0.0006351111444502788	0.04698999609264186	0.003302701682563187	0.00010859531954172775	0.13806050933744068	0.08451920460863291	0.0	0.022599675288460346	0.0	0.0	0.19704770594369134	0.0	0.012342196581014625	0.0	0.0	0.0004659208363011241	0.0	0.015441650900580701	0.0	0.0	0.0	0.0	0.0	0.012356510157918103	9.436880377055798e-05	5.7182364958646755e-05	0.0	0.004729484580087504	0.00013418246751236026	0.0	0.0	0.03325983403746781	0.0	9.713662806385114e-05	2.93100416202591e-05	0.0	0.0008216171804476733	0.0	0.0013954680513760074	0.0	0.018184624262717494	0.0	3.081157693650761e-05	0.004092326026898056	4.7815622957874436e-05	0.0	0.0	0.011469526182349003	0.0021860084767957072	0.0017354415734670266	0.00013525902102526339	1.5944301240998114e-05	0.004364310848040152	0.002178198623275054	0.00013420601655895773	0.00028751555197758426	0.003036224923542336	0.0010116707168260656	0.0033234299097848717	0.0018493521953085973	0.0008958071571501698	0.00758348730110581	0.0005390988537055953	0.008592945007696124	0.0	0.017503682499096746	0.01329092894099777	0.00018387278104954583	0.06421455273615494	4.887394432280263e-06	0.0372358788167371	0.0	0.02540981104429317	0.0	0.0	0.01771569760050411	0.0	0.02593427293215379	0.0	0.0	0.0	0.0	0.00026617225934356416	0.0007392306666412636	0.00547268844454397	0.0016415673399471844	0.01096710460156994	0.0	7.158657322232642e-06	0.0	5.292741534259916e-06	0.0	0.0	2.126551053174409e-05	0.0	0.00022112886284482281	0.0	0.0	6.677127499749608e-05	5.094970245373767e-06	0.0020902329116673003	2.8516351275821557e-05	0.0	0.004029322351345794	1.0671618297556734e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Alysiella	0.0	0.0	0.0001438825260838465	0.0	0.0	0.0	0.04295904971292093	0.0	0.0002011024539655857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006748741201592282	0.0	0.0	0.0	1.610288671082436e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.9418712395448534e-05	0.0	0.0	0.00016694975538231494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Wohlfahrtiimonadaceae|g__Ignatzschineria|s__Ignatzschineria sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.00013180857177503966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061030839824991995	0.0	0.00048752061488537555	0.014684764995454925	2.8053166360887154e-05	0.0005182554477084271	0.0	0.00028821540926588114	0.0	0.0	0.0003278917634664072	0.00015188767906133415	0.0	0.0	0.0	0.0	0.0	0.0	0.0004419694157164324	0.0	0.0	0.0	0.0	0.002645065300049595	5.846243788365975e-05	0.0	0.0	0.001894369541428365	0.0004495697721831317	2.2081635807580627e-05	0.02559422617619758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4662183296840789e-05	0.0	0.0	0.0	1.117780534969764e-05	7.428356157841957e-05	0.0	0.0	0.0	0.00010948105977665864	3.542617690820571e-05	0.0	5.331911490269261e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00027918763556707306	8.446727295398143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007084982500625929	0.0	0.0	0.0	0.0005760302957715954	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia-Shigella	0.0002789077341640925	9.890218573830482e-05	0.001212724148420992	0.0	0.00035135218923415556	3.968864259881232e-05	5.272342871001587e-06	0.0003494135228408932	0.0	0.0036870962257735465	0.0014716239370144955	0.0014948442386816345	0.005071352132129283	0.0013233815044200942	0.00033370353569324305	0.00021088148460565162	0.0007170537526691799	0.0002592631410556974	0.0	7.756668149052135e-05	0.0004240426833850415	0.00010012139719409784	0.000157989932227767	0.0009054083758125124	0.0	3.507189738964878e-05	0.0	0.0	0.001310229290125772	0.00040144090522247855	0.0	0.0	0.0	0.00035487419709712907	0.001087037365479126	0.0007869917087015256	8.960148422223276e-05	5.239250368057338e-05	3.258602711157456e-05	0.0	6.386647648649225e-05	1.6053769425061005e-05	4.04680125653179e-05	2.677705955753587e-05	1.5875703822869482e-05	0.0003936964818844938	3.0381438966220902e-05	0.002345681621267513	0.0011312763048548374	0.002402315772720038	0.0024029624104217173	0.00024839862165190366	0.0012267944490172537	0.0018974148372641877	0.0015702135252483197	0.0009774837263899264	5.16086413509078e-06	0.0007922209991887353	0.0	0.00048812509467943644	0.0009641961817831201	0.0005558373716987037	0.00031264044394943043	1.6846077390879533e-05	0.001697288122766904	0.0023059928938867	0.0018131591687946763	0.002413675090512816	0.0016842585571742034	0.0003048190722948773	0.0	0.00024130442276534868	0.0004940947705647025	0.0	0.00035370285884180254	0.002710978915827946	9.62057520350189e-05	0.002809762547518043	0.00014527820776787548	3.188860248199623e-05	0.009721502414009438	0.0	8.258831788243553e-05	5.2275554905015314e-06	0.00034778576396939483	0.0018303939258038611	9.216689798750868e-05	5.314230446289073e-06	0.0006165945367397274	0.0024473981744477843	0.003960147218574185	0.0009477045197237028	0.005181959354533793	0.0072038020066146026	0.012692837138652869	0.013879768215225716	0.0014816835396737817	0.0004594150766343447	0.0009404202130825546	0.0019593040761379456	0.0007204127110107146	0.001179258464393101	0.0007269177097316772	0.0014260998380437005	0.0007358622465874388	0.0009922970836556896	0.15242891551190216	0.003375608571110459	0.002906219726877845	0.019872034124233537	0.0	0.0002743536494751081	0.0008574970916101829	1.1895415506863654e-05	0.000899136946838528	0.0011975176319585037	0.0014245728071242958	0.0008848952404702816	0.0013708200573733181	0.0021684285148349703	0.0019087542647915454	0.009048474731257111	0.00012421292005465368	0.0	0.012633634511778671	0.005167242876396354	0.0195305979367676	0.013476196299013614	0.02423041424615886	0.002754679533244362	0.0011485811157802897	0.000811422156271015	0.00591207653684643
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia-Shigella|s__Escherichia coli	1.0524820157135565e-05	0.0017125694267316992	0.001648482655989213	1.2941633234114145e-05	4.650249563393236e-05	0.0003968864259881232	0.0002741618292920825	0.0004354230053863438	0.0005672120496465238	0.00010625637538252295	0.00034162698537836504	0.003221897291139057	0.12977811516502982	5.293526017680377e-06	0.0	0.00027576809525354444	5.27245406374397e-06	0.0006178185488986832	0.0	0.0016289003113009483	0.001433156917263368	0.0008948349874222495	0.0007463662315587614	9.943791410657651e-05	0.00046832492277900853	5.5112981612305224e-05	0.0005249375873624327	0.0012231131317873513	0.0	0.0021356656157835857	0.00023953660554853882	0.0	0.0	0.0004790801660811242	0.028938078918912733	0.00033462639582584555	1.581202662745284e-05	1.5717751104172015e-05	0.0002661192214111922	0.0	0.001144274370382986	0.001006036217303823	0.006722748587413436	0.0020511227621072474	0.0029581728123280132	0.0018919303157227064	0.0013874190461240878	0.1975919781915006	0.037669892501943546	0.20414710329460448	0.03833018088819032	0.043839714183032785	0.0016986384678700436	0.049441952101971755	0.004228870516861952	0.0016262938853911003	0.0008515425822899787	0.00037706672557540766	0.0007377513514463	0.00672714929334074	0.0007673394613357331	0.0009929521979860339	0.013927154776559782	0.005413206201602624	0.03085388727628499	0.0012846906798110052	9.492979941333384e-06	0.0	0.0010266595985962276	0.005498467111780671	4.1082102582010144e-05	0.00045798594524851894	0.0012325805029140965	4.910771285738138e-05	9.227031100220936e-05	0.0002469515206725862	0.0002565486720933837	0.00018180816483940278	0.0	0.0	0.003218679250429612	0.0	2.0647079470608883e-05	0.0001986471086390582	0.0003588265818731852	0.007039976637707158	0.0008186589174184594	0.0011797591590761742	0.0010703150449066965	0.0007721368888398643	0.0007336608460203966	0.00027985905280431494	0.7472092813899579	0.12553847864150525	0.10255850382114207	0.0892728619535695	0.005021605301823277	0.0010752267751016579	0.0011725492530206536	0.006632833398061642	0.006953814218993254	0.2110425539049663	0.2265011911899696	0.01878250871966083	0.2185721118720861	0.021387646181618397	0.010343353456994797	0.26456775003289573	0.08797825022656014	0.26685683817648626	0.00020192378295029003	0.0005563282336578582	0.010191653330857333	0.005602740703732781	0.007843786786236106	0.34447487859420695	0.11226922278457452	0.5073989308856595	0.08140765753845176	0.4662329809636997	7.281351418823334e-05	9.037841975991238e-05	0.0014427808406348235	0.003322461164243463	0.2784108087211233	0.05361147660624011	0.14359719115503178	0.5240024048259558	0.09005374884630002	0.07066922173174098	0.0004251958938225111	0.0009336912483118529	0.09158382822963189
